Lysine		False	18
Kiraas Pharma		False	18
Milnacipran	milnacipran	True	18
Darifenacin	darifenacin	True	18
Sodium Cromoglycate		False	18
Anidulafungin	anidulafungin	True	18
Vilanterol	vilanterol	True	18
Naltrexone	naltrexone	True	18
Adalimumab	adalimumab	True	17
Remedies Pharmaceuticals		False	17
Alcohol		False	17
Calamine		False	17
Pertussis Toxoid		False	17
Armodafinil	armodafinil	True	17
Lactobacillus Rhamnosus		False	17
Bendamustine	bendamustine	True	17
Acamprosate	acamprosate	True	17
Magnesium Valproate		False	17
Prulifloxacin		False	17
Hydralazine	hydralazine	True	17
Ziprasidone	ziprasidone	True	16
Gamma Benzene Hexachloride		False	16
Blonanserin		False	16
Filgrastim	filgrastim	True	16
Chromium Polynicotinate		False	16
Ciclesonide	ciclesonide	True	16
Vonoprazan		False	16
Fondaparinux	fondaparinux	True	16
Shangrila Industries		False	16
Sodium Fusidate		False	16
Pheniramine		False	16
Lutein	lutein	True	16
Cinacalcet	cinacalcet	True	16
Beta Carotene	beta carotene	True	16
Lomefloxacin	lomefloxacin	True	16
Pidotimod		False	16
Copper		False	15
Tofisopam		False	15
Benzyl Alcohol		False	15
Hegde And Hegde Pharmaceutica Llpclobetasol		False	15
Nectar Life Sciences Ltd		False	15
Terpin Hydrate		False	15
Potassium Iodide		False	15
Saxagliptin	saxagliptin	True	15
Amylmetacresol		False	15
Choline Theophyllinate		False	15
Vitamin B		False	15
Ephedrine	ephedrine	True	15
N-acetylcarnosine		False	15
Sulfadiazine	sulfadiazine	True	15
Warfarin	warfarin	True	15
Feracrylum		False	15
Zopiclone	zopiclone	True	15
Troxerutin		False	15
Wheat Germ Oil		False	15
Eptifibatide	eptifibatide	True	15
Risedronate		False	15
Zonisamide	zonisamide	True	15
Indacaterol	indacaterol	True	15
Digoxin	digoxin	True	15
Eslicarbazepine	eslicarbazepine	True	14
Fluphenazine	fluphenazine	True	14
Pamidronate		False	14
Benzyl Nicotinate		False	14
Zyris Derma Care		False	14
Acetic Acid		False	14
Daclatasvir	daclatasvir	True	14
Sodium Feredetate		False	14
Cetrorelix		False	14
Bosentan	bosentan	True	14
Bifonazole		False	14
Calcium Pantothenate		False	14
Cycloserine	cycloserine	True	14
Tirofiban	tirofiban	True	14
Valdecoxib	valdecoxib	True	14
Bifidobacterium Bifidum		False	14
Energize Pharmaceuticals		False	14
Desmopressin	desmopressin	True	14
Racemethionine		False	14
Phytomenadione		False	14
Alginic Acid		False	14
Praziquantel	praziquantel	True	14
Melphalan	melphalan	True	13
Pyridostigmine	pyridostigmine	True	13
Oxazepam	oxazepam	True	13
Methyldopa	methyldopa	True	13
Mephentermine	mephentermine	True	13
Somatropin		False	13
Carbocisteine		False	13
Cefazolin	cefazolin	True	13
Iguratimod		False	13
Fludarabine	fludarabine	True	13
Roots Life Sciences		False	13
Limitedglimepiride		False	13
Dimethyl Fumarate		False	13
Zaleplon	zaleplon	True	13
Raloxifene	raloxifene	True	13
Limiteddomperidone		False	13
Unique Life Sciences		False	13
Streptokinase	streptokinase	True	13
Doxorubicin	doxorubicin	True	13
Copper Sulphate		False	13
Calcium Ascorbate		False	13
Beta-cyclodextrin		False	13
Buspirone	buspirone	True	12
Potassium Magnesium Citrate		False	12
Bleomycin	bleomycin	True	12
Lecithin		False	12
Ropivacaine	ropivacaine	True	12
Roflumilast	roflumilast	True	12
Cabozantinib	cabozantinib	True	12
Mitomycin	mitomycin	True	12
Pyridoxamine Dihydrochloride		False	12
Tazarotene	tazarotene	True	12
Tenecteplase	tenecteplase	True	12
Bile Constituents		False	12
Stanozolol	stanozolol	True	12
Liposomal Amphotericin B		False	12
Tegafur		False	12
Haemophilus Type B Conjugate Vaccine		False	12
Zinc Acetate		False	12
Zinc Carnosine		False	12
Dipyridamole	dipyridamole	True	12
Acmedix Pharma Llpdapagliflozin		False	12
Balofloxacin		False	12
Efonidipine		False	12
Benzathine Penicillin G		False	12
Valganciclovir	valganciclovir	True	12
Choline		False	12
Busulfan	busulfan	True	12
Rebamipide		False	12
Lasmiditan	lasmiditan	True	12
Hesperidin		False	12
Molnupiravir		False	12
Acambis		False	12
Euphorbia Prostrata Extract		False	12
Oxybutynin	oxybutynin	True	11
L Glutathione Reduced		False	11
L Ascorbic Acid		False	11
Sayoka Pharmaceutical		False	11
Alpha-amylase		False	11
Heal All Pharmaceuticals		False	11
Aminophylline	aminophylline	True	11
Cefprozil	cefprozil	True	11
Ramosetron		False	11
Lymecycline		False	11
Deca Peptide		False	11
Calcium Gluconate		False	11
Bird Pharmaceuticals		False	11
Triptorelin	triptorelin	True	11
Rocuronium	rocuronium	True	11
Centchroman		False	11
Decitabine	decitabine	True	11
Quinapril	quinapril	True	11
Adrenochrome Monosemicarbazone		False	11
Paraffin		False	11
Dolutegravir	dolutegravir	True	11
Methimazole	methimazole	True	11
Exemestane	exemestane	True	11
Homatropine	homatropine	True	11
Ambrisentan	ambrisentan	True	11
Dunamed Pharmaceuticals		False	11
Tannic Acid		False	11
Atazanavir	atazanavir	True	11
Evening Primrose Oil		False	11
Milrinone	milrinone	True	11
Limitedceftriaxone		False	11
Iron Isomaltoside		False	11
Pine Bark Extract		False	10
Phenoxyethanol		False	10
Proparacaine	proparacaine	True	10
Disodium Edetate		False	10
Hydrogen Peroxide		False	10
Lopinavir	lopinavir	True	10
Sunovion Pharmaceuticals		False	10
Medicaid Labs Llpglimepiride		False	10
Tianeptine		False	10
Lercanidipine		False	10
Uj Life Care		False	10
Nabumetone	nabumetone	True	10
Somatostatin		False	10
Nalbuphine	nalbuphine	True	10
Osho Laboratories		False	10
Dexibuprofen		False	10
Calcium Acetate		False	10
Etanercept	etanercept	True	10
Piperine		False	10
Anti Rh D Immunoglobulin		False	10
Pentoxifylline	pentoxifylline	True	10
Methylpolysiloxane		False	10
Agomelatine		False	10
Fipronil		False	10
Ticlopidine	ticlopidine	True	10
Flutamide	flutamide	True	10
Vardenafil	vardenafil	True	10
Cariprazine	cariprazine	True	10
Dalteparin	dalteparin	True	10
Ibrutinib	ibrutinib	True	9
Vasopressin	vasopressin	True	9
Magnesium Chloride		False	9
Limitedaceclofenac		False	9
Ledipasvir	ledipasvir	True	9
Terfenadine	terfenadine	True	9
Alpha Glycerylphosphorylcholine		False	9
Spiramycin		False	9
Gemfibrozil	gemfibrozil	True	9
Fentanyl	fentanyl	True	9
Kinetic Lifescience		False	9
Ribavirin	ribavirin	True	9
SRK Puremed Llptelmisartan		False	9
Daptomycin	daptomycin	True	9
Asenapine	asenapine	True	9
Selenious Acid		False	9
Bacillus Mesentericus TO-A JPC		False	9
Clostridium Butryricum TO-A		False	9
Velpatasvir	velpatasvir	True	9
Fosphenytoin	fosphenytoin	True	9
Topiroxostat		False	9
Noscapine		False	9
Mixed Carotene		False	9
Entacapone	entacapone	True	9
Remdesivir	remdesivir	True	9
Candesartan		False	9
Idebenone		False	9
Dichlorobenzyl Alcohol		False	9
Cisatracurium	cisatracurium	True	9
L-lysine		False	9
Cadexomer Iodine		False	9
Thiopental Sodium	thiopental	True	9
Riociguat	riociguat	True	9
Valethamate		False	9
Medicowin Remedies		False	9
Menadione Sodium Bisulfite		False	9
Testosterone Propionate	testosterone	True	9
Dapsone	dapsone	True	9
Limitedlevosulpiride		False	9
Clofazimine	clofazimine	True	9
White Soft Paraffin		False	8
Tulobuterol		False	8
Buclizine		False	8
Cabazitaxel	cabazitaxel	True	8
Selenomethionine		False	8
Ranibizumab	ranibizumab	True	8
Pamabrom		False	8
Mexiletine	mexiletine	True	8
Colostrum		False	8
Mephenesin		False	8
Activated Charcoal	activated charcoal	True	8
Thiotepa	thiotepa	True	8
Hegde And Hegde Pharmaceutica Llpmometasone		False	8
Vincristine	vincristine	True	8
Doxazosin	doxazosin	True	8
Soya Isoflavones		False	8
Dibasic Calcium Phosphate		False	8
Kanamycin	kanamycin	True	8
Sph Laboratories		False	8
Acmedix Pharma Llpglimepiride		False	8
Suxamethonium		False	8
Hydroxyethyl Starch		False	8
Limitedcefixime		False	8
Vinorelbine	vinorelbine	True	8
Alcaftadine		False	8
Alfacalcidol		False	8
Rasagiline	rasagiline	True	8
Pholcodine		False	8
Teriflunomide	teriflunomide	True	8
Insulin Lispro Protamine		False	8
Febantel		False	8
Glycopyrronium	glycopyrronium	True	8
Bogs India		False	8
Dexketoprofen		False	8
Menadione		False	8
Morphine	morphine	True	8
Tegaserod	tegaserod	True	8
Glycerol		False	8
Overseasdomperidone		False	8
Patro's Research Laboratories		False	8
Dexpanthenol		False	8
Baricitinib	baricitinib	True	8
Dihydralazine		False	8
Semaglutide	semaglutide	True	8
Flurazepam	flurazepam	True	7
Caroverine		False	7
Zinc Monomethionine		False	7
Rimonabant		False	7
Cimetidine	cimetidine	True	7
Lubiprostone	lubiprostone	True	7
Cytarabine	cytarabine	True	7
Limitedazithromycin		False	7
Tibolone		False	7
Uracil		False	7
S-metoprolol Succinate		False	7
Lanthanum Carbonate		False	7
Octenidine		False	7
Isavuconazole		False	7
Medicaid Labs Llptelmisartan		False	7
Limitedcefuroxime		False	7
Overseasamoxycillin		False	7
Levothyroxine	levothyroxine	True	7
Torino Labs		False	7
Magnesium Orotate		False	7
Zolmitriptan	zolmitriptan	True	7
Limbson Pharmaceuticals Llpaceclofenac		False	7
Aprotinin	aprotinin	True	7
Rucaparib	rucaparib	True	7
Ornithine		False	7
Sterile Water		False	7
Hyaluronidase	hyaluronidase	True	7
Colchicine	colchicine	True	7
Conjugated Estrogens	conjugated estrogens	True	7
Abacavir	abacavir	True	7
Black Grape Seed Extract		False	7
Amifostine	amifostine	True	7
Placenta Extracts		False	7
Safinamide	safinamide	True	7
Aarcin Pharmaceutical Llpcefixime		False	7
Plerixafor		False	7
Phenazone		False	7
Eribulin Mesylate	eribulin	True	7
Penicillamine	penicillamine	True	7
Piroctone Olamine		False	7
Acalabrutinib	acalabrutinib	True	7
Bosutinib	bosutinib	True	7
Colloidal Bismuth Subcitrate		False	7
Norepinephrine	norepinephrine	True	7
Sodium Aminosalicylate		False	7
Carfilzomib	carfilzomib	True	7
Topotecan	topotecan	True	7
Acmedix Pharma Llptelmisartan		False	7
Overseasofloxacin		False	7
Limitedatorvastatin		False	7
Dothiepin		False	7
Isopropamide		False	7
Tirzepatide		False	7
Piperazine	piperazine	True	7
Purified Vi Polysaccharide Typhoid Vaccine		False	6
Biozoc Incdomperidone		False	6
Carbetocin		False	6
Care Biotech		False	6
Tocotrienol		False	6
Electrolytes		False	6
Adenosine	adenosine	True	6
Hegde And Hegde Pharmaceutica Llpbetamethasone		False	6
Zotepine		False	6
Succinyl Choline Chloride		False	6
Human Menopausal Gonadotrophin		False	6
Limitedlevocetirizine		False	6
Argos Healthcare		False	6
Sotalol	sotalol	True	6
Apalutamide	apalutamide	True	6
Framycetin		False	6
Limitedmethylcobalamin		False	6
Uniza Healthcare Llpprogesterone		False	6
Enrofloxacin		False	6
Aarcin Pharmaceutical Llpceftriaxone		False	6
Canagliflozin	canagliflozin	True	6
Penicillin V		False	6
Hegde And Hegde Pharmaceutica Llpcefpodoxime Proxetil		False	6
Desidustat		False	6
Uniza Healthcare Llptelmisartan		False	6
Biapenem		False	6
Acme Generics Llpitraconazole		False	6
Glycolic Acid		False	6
Selexipag	selexipag	True	6
Sarolaner		False	6
Nadroparin		False	6
Nouveau Medicament		False	6
Biocrross Chem Llpaceclofenac		False	6
Carboprost		False	6
Borax		False	6
Hemocoagulase		False	6
Acmedix Pharma Llpmetformin		False	6
Recombinant Human Erythropoietin		False	6
Hegde And Hegde Pharmaceutica Llpketoconazole		False	6
Limitedaspirin		False	6
Manganese	manganese	True	6
Dobutamine	dobutamine	True	6
Biocrross Chem Llpcefixime		False	6
Econazole	econazole	True	6
Methdilazine	methdilazine	True	6
L-methyltetrahydrofolate Clacium		False	6
Rubella Vaccine		False	6
Limitedamoxycillin		False	6
Vericiguat		False	6
L-glutamine		False	6
Romiplostim	romiplostim	True	6
Flecainide	flecainide	True	6
S-methoprene		False	6
Inactivated Influenza Vaccine		False	6
Limitedcefpodoxime Proxetil		False	6
Granulocyte Colony Stimulating Factor		False	6
Limitedgabapentin		False	6
Cefditoren	cefditoren	True	6
Limitedamlodipine		False	6
Didanosine	didanosine	True	6
Tetrabenazine	tetrabenazine	True	6
Metamizole		False	6
Verapamil	verapamil	True	6
Uniza Healthcare Llprosuvastatin		False	6
Satwisha Healthcare		False	6
Insulin Degludec	insulin degludec	True	6
Limitedtelmisartan		False	6
Limitedofloxacin		False	6
Manganese Sulphate	manganese	True	6
Dactinomycin	dactinomycin	True	6
Potassium Dihydrogen Phosphate		False	6
Pimecrolimus	pimecrolimus	True	6
Estriol		False	6
Limitedpregabalin		False	6
Glycine		False	6
Pertuzumab	pertuzumab	True	5
Medmom Pharmaceuticals Llpcefixime		False	5
Rosehip		False	5
Trypan Blue		False	5
Moclobemide		False	5
Darunavir	darunavir	True	5
Astemizole	astemizole	True	5
Mesterolone		False	5
Limitedrabeprazole		False	5
Avanafil	avanafil	True	5
Overseasnimesulide		False	5
Monobenzone		False	5
Limitedlosartan		False	5
Crotamiton		False	5
Sodium Metabisulphite		False	5
Pyritinol		False	5
Papaverine	papaverine	True	5
Fluorouracil	fluorouracil	True	5
Desoximetasone	desoximetasone	True	5
Parecoxib		False	5
Methoxy Polyethylene Glycol-epoetin Beta		False	5
Indoscot Healthcare Llpcefixime		False	5
Tinzaparin	tinzaparin	True	5
Rathi Laboratories		False	5
Acmedix Pharma Llpsitagliptin		False	5
Live Freeze Dried Lactic Acid Bacteria And Bifidobacteria		False	5
Acmedix Pharma Llprosuvastatin		False	5
Pimavanserin	pimavanserin	True	5
Haemophilus Influenzae Type B Capsular Polysaccharide		False	5
Butenafine		False	5
Mustcure Healthcare Llpdomperidone		False	5
Baxova Labs		False	5
Satranidazole		False	5
Esmolol	esmolol	True	5
Insulin Aspart Protamine		False	5
Gimeracil		False	5
Oteracil		False	5
Lactobacillus Plantarum		False	5
Beepharma Healthcare		False	5
Diatrizoic Acid		False	5
Celagenex Research		False	5
Methylcellulose	methylcellulose	True	5
Terpineol		False	5
Spranza Vita Pharmaceutical Llpcefixime		False	5
Cavalry Laboratories		False	5
SRK Puremed Llpketoconazole		False	5
Clemastine	clemastine	True	5
Halometasone		False	5
Tocoferol		False	5
Streptomycin	streptomycin	True	5
Recombinant Human Epidermal Growth Factor		False	5
Pralidoxime	pralidoxime	True	5
Recombinant Human Erythropoietin Beta		False	5
Limiteddiclofenac		False	5
Sodium Tauroglycocholate		False	5
Epinastine		False	5
Limitedolmesartan Medoxomil		False	5
Limitedursodeoxycholic Acid		False	5
Lomustine	lomustine	True	5
Procarbazine	procarbazine	True	5
Indoscot Healthcare Llpdomperidone		False	5
Fibrinogen		False	5
Biocrross Chem Llpdomperidone		False	5
Netarsudil		False	5
Erdosteine		False	5
UHUD Lifesciences		False	5
Naloxone	naloxone	True	5
Propoxur		False	5
Potassium Hydrogen Carbonate		False	5
Pentosan Polysulfate Sodium	pentosan polysulfate	True	5
Tocilizumab	tocilizumab	True	5
Viakos Pharmaceuticals		False	5
Reteplase	reteplase	True	5
Rasburicase	rasburicase	True	5
Vitamin K		False	5
Zeotic Healthcare		False	5
Lactase		False	5
M Capsules India Pharmaceuticals		False	5
Tolfenamic Acid		False	5
Medicaid Labs Llpatorvastatin		False	5
Benzalkonium Chloride	benzalkonium	True	5
Edhas Organics		False	5
Atracurium	atracurium	True	5
Sisomicin		False	5
Salmonella Typhi Vaccine		False	5
Olive Oil		False	5
Carisoprodol	carisoprodol	True	5
Hegde And Hegde Pharmaceutica Llpcefixime		False	5
Icosapent Ethyl		False	5
Buserelin		False	5
Hyoscyamine	hyoscyamine	True	5
Bivalirudin	bivalirudin	True	5
Nitrofurazone		False	5
Liraglutide	liraglutide	True	5
Diphenoxylate	diphenoxylate	True	5
Eflornithine		False	5
Testosterone Phenylpropionate		False	5
Testosterone Isocaproate		False	5
Benzoic Acid		False	5
Vecuronium	vecuronium	True	5
Hegde And Hegde Pharmaceutica Llplevocetirizine		False	5
Cefetamet		False	5
Butorphanol	butorphanol	True	5
Siramed Pharmaceuticals		False	5
Selegiline	selegiline	True	5
Remington Life Sciences Llptelmisartan		False	5
Crisaborole		False	5
Medmom Pharmaceuticals Llpcefpodoxime Proxetil		False	5
Coral Calcium		False	5
Indoscot Healthcare Llpambroxol		False	5
Almotriptan	almotriptan	True	5
Limitedetoricoxib		False	5
Proguanil	proguanil	True	5
Exenatide	exenatide	True	5
Varicella Vaccine		False	5
Attenuated		False	5
Pyrantel Embonate		False	5
Adenosylcobalamin		False	5
Phenazopyridine	phenazopyridine	True	5
Fairdeal Formulations		False	4
Snake Venom Antiserum		False	4
Bemiparin		False	4
Limbson Pharmaceuticals Llpamoxycillin		False	4
Healthserch Pharma Llpcefixime		False	4
Pantothenic Acid		False	4
Indoscot Healthcare Llpaceclofenac		False	4
Fimasartan		False	4
Ferrous Fumarate		False	4
Docusate	docusate	True	4
Liothyronine	liothyronine	True	4
Oxyphenbutazone		False	4
Sugammadex	sugammadex	True	4
Harpagoside		False	4
Thymosin Alpha		False	4
Arformoterol	arformoterol	True	4
Methylparaben		False	4
Dextromethorphan Hydrochloride	dextromethorphan	True	4
Liras Pharmaceutical Llpatorvastatin		False	4
Biozoc Incamoxycillin		False	4
Omalizumab	omalizumab	True	4
Carbazochrome		False	4
Thiomersal		False	4
Apothera Laboratories		False	4
Grape Seed Extract		False	4
Phenoxybenzamine	phenoxybenzamine	True	4
Labs Limiteddomperidone		False	4
Quinidine	quinidine	True	4
Medmom Pharmaceuticals Llpprogesterone		False	4
Mitoxantrone	mitoxantrone	True	4
Saroglitazar		False	4
Win Pharmaceuticals		False	4
Ramedi Pharmaceuticals		False	4
Manas Pharma Mfglorazepam		False	4
S-etodolac		False	4
Sevoflurane	sevoflurane	True	4
Galantamine	galantamine	True	4
Medmom Pharmaceuticals Llptelmisartan		False	4
Medicaid Labs Llprosuvastatin		False	4
Sulfiram		False	4
Limitedbromelain		False	4
Llpcefpodoxime Proxetil		False	4
Fenoverine		False	4
Chlorothymol		False	4
Eucalyptol		False	4
Penfluridol		False	4
Biozoc Incaceclofenac		False	4
Silver Colloid		False	4
Balsalazide	balsalazide	True	4
Manas Pharma Mfgfluoxetine		False	4
Pizotifen		False	4
Hegde And Hegde Pharmaceutica Llpamoxycillin		False	4
Limitedglibenclamide		False	4
Vonartes Pharmaceutical Llptelmisartan		False	4
Limitedrosuvastatin		False	4
Naftopidil		False	4
S-metoprolol Tartrate		False	4
Otilonium Bromide		False	4
Nicergoline		False	4
Vitamin E Acetate	vitamin e	True	4
Pegylated Recombinant Human Erythropoietin		False	4
Tiagabine	tiagabine	True	4
Triticum Vulgare Extract		False	4
Ruxolitinib	ruxolitinib	True	4
Limitedrisperidone		False	4
Limitedmirtazapine		False	4
Healthserch Pharma Llpamoxycillin		False	4
Rajat Care Llptelmisartan		False	4
Atosiban		False	4
Measles Vaccine		False	4
Hegde And Hegde Pharmaceutica Llpfluticasone Furoate		False	4
Lacidipine		False	4
Benserazide		False	4
Cetilistat		False	4
Uniza Healthcare Llpglimepiride		False	4
Glatiramer Acetate	glatiramer	True	4
Overseasroxithromycin		False	4
Trospium	trospium	True	4
Overseaslevocetirizine		False	4
Trelagliptin		False	4
Limitedetizolam		False	4
Lobeglitazone Sulfate		False	4
Iron Polysaccharide Complex		False	4
Overseaschlorzoxazone		False	4
Insulin Glulisine	insulin glulisine	True	4
Hegde And Hegde Pharmaceutica Llpluliconazole		False	4
Golgi Usa Research Laboratories Llpolmesartan Medoxomil		False	4
Pegaspargase	pegaspargase	True	4
Healthserch Pharma Llpdomperidone		False	4
Limitedsertraline		False	4
Quiniodochlor		False	4
Hydrotalcite		False	4
Allium Cepa		False	4
Pancuronium	pancuronium	True	4
Spranza Vita Pharmaceutical Llpaceclofenac		False	4
Norgestrel	norgestrel	True	4
Prothionamide		False	4
Aarcin Pharmaceutical Llpdiclofenac		False	4
Betaxolol	betaxolol	True	4
Denizen Pharmaceuticals India		False	4
Hegde And Hegde Pharmaceutica Llpitraconazole		False	4
Calcium Orotate		False	4
Pneumococcal Polysaccharide Conjugate Vaccine		False	4
And Products For Cervical Dilatation		False	4
Rotavirus Vaccine	rotavirus vaccine	True	4
Univestin		False	4
Freeze-dried Live Attenuated Hepatitis A Vaccine		False	4
Tiapride		False	4
Heal		False	4
Ammonium Lactate		False	4
Medmom Pharmaceuticals Llpdomperidone		False	4
Pitofenone		False	4
Fenpiverinium		False	4
Chromium Chloride		False	4
Calcium Phosphate		False	4
Daunorubicin	daunorubicin	True	4
Manas Pharma Mfgchlorpromazine		False	4
Benazepril	benazepril	True	4
Arginine		False	4
Human Coagulation Factor VIII		False	4
Pharmazeal Healthcare Llptelmisartan		False	4
Limbson Pharmaceuticals Llpazithromycin		False	4
Dulaglutide	dulaglutide	True	4
Menschlich Healthcare		False	4
Hegde And Hegde Pharmaceutica Llpminoxidil		False	4
Pinaverium Bromide		False	4
Imiquimod	imiquimod	True	4
Iohexol	iohexol	True	4
Indoscot Healthcare Llpcefpodoxime Proxetil		False	4
Hegde And Hegde Pharmaceutica Llppermethrin		False	4
Nivolumab	nivolumab	True	4
Dextrothyroxine	dextrothyroxine	True	4
Reserpine	reserpine	True	4
Bennet Mypher Pharmaceuticals Llpgranisetron		False	4
Gamma Linolenic Acid		False	4
Hegde And Hegde Pharmaceutica Llpterbinafine		False	4
Relugolix	relugolix	True	4
Captopril	captopril	True	4
Isoprenaline	isoprenaline	True	4
Limbson Pharmaceuticals Llpdomperidone		False	4
Moxidectin		False	4
Isoflurane	isoflurane	True	4
Triamterene	triamterene	True	4
Limitedramipril		False	4
Healthserch Pharma Llpceftriaxone		False	4
Recombinant		False	4
SRK Puremed Llpglimepiride		False	4
Meningococcal Vaccine		False	4
Polidocanol		False	4
Ampure Pharmaceutical Llptelmisartan		False	4
Overseasalprazolam		False	3
Alogliptin	alogliptin	True	3
Standard Cobra Venom		False	3
Standard Common Krait Venom		False	3
Standard Russels Viper Venom		False	3
Golgi Usa Research Laboratories Llpfenofibrate		False	3
Tenoxicam		False	3
L-lysine Monohydrochloride		False	3
Protein Hydrolysate		False	3
Indoscot Healthcare Llpondansetron		False	3
Plusplus Lifesciences Llphydroxyprogesterone		False	3
Hegde And Hegde Pharmaceutica Llpdomperidone		False	3
Limitedmetformin		False	3
Hydroxocobalamin	hydroxocobalamin	True	3
U Lifesciences Llpglimepiride		False	3
Hegde And Hegde Pharmaceutica Llpchlorpheniramine Maleate		False	3
Healthcaredomperidone		False	3
Lacto Bacillus Rhamnosus		False	3
Chlormezanone	chlormezanone	True	3
Uniflexin		False	3
Limitednimesulide		False	3
Indinavir	indinavir	True	3
Manas Pharma Mfgnortriptyline		False	3
Ringer's Lactate		False	3
Solacium Lifesciences Llpaspirin		False	3
Healthserch Pharma Llpamikacin		False	3
Inosine Pranobex		False	3
Thymol		False	3
SRK Puremed Llpcefixime		False	3
Limitedmeropenem		False	3
Healthserch Pharma Llpofloxacin		False	3
Aarcin Pharmaceutical Llpdomperidone		False	3
Cyclandelate	cyclandelate	True	3
Nitroprusside	nitroprusside	True	3
Fluvastatin	fluvastatin	True	3
Limitedacenocoumarol		False	3
SRK Puremed Llpmefenamic Acid		False	3
Llpglimepiride		False	3
Cadsol Life Sciences Llpglimepiride		False	3
Mediwart Pharmaceuticals Llptelmisartan		False	3
Ferrous Asparto Glycinate		False	3
Twine Protega Llptelmisartan		False	3
Lactobacillus Reuteri		False	3
Lactobacillus Casei		False	3
Peptone		False	3
Iodine	iodine	True	3
Hegde And Hegde Pharmaceutica Llpbeclometasone		False	3
Inactivated Hepatitis A Vaccine		False	3
Aflapin		False	3
Rainbow Laboratories		False	3
Hegde And Hegde Pharmaceutica Llptacrolimus		False	3
Frank Biotic Remedies		False	3
Sodium Perborate Monohydrate		False	3
Aliskiren	aliskiren	True	3
Idarubicin	idarubicin	True	3
Nitisinone	nitisinone	True	3
Medmom Pharmaceuticals Llpmetformin		False	3
Adi Healthcare Solutions Llptadalafil		False	3
Sunrise Pharmaceuticalpantoprazole		False	3
Nefopam		False	3
Health Care Llprosuvastatin		False	3
Estramustine	estramustine	True	3
L-glutathione		False	3
Osimertinib	osimertinib	True	3
Bilmeds Pharmaceuticals		False	3
Limitedciticoline		False	3
Llpamoxycillin		False	3
Medieos Lifesciences Llpaceclofenac		False	3
U Lifesciences Llptelmisartan		False	3
Medmom Pharmaceuticals Llplevosulpiride		False	3
Aush Pharma Llpaceclofenac		False	3
Limiteddesloratadine		False	3
Extractum Cepae-cepalin		False	3
Sunrise Pharmaceuticalaceclofenac		False	3
Ethylmorphine		False	3
Nicotinic Acid		False	3
Medmom Pharmaceuticals Llpaceclofenac		False	3
SRK Puremed Llpatorvastatin		False	3
Itolizumab		False	3
Pravastatin	pravastatin	True	3
Indoscot Healthcare Llpprogesterone		False	3
Limitedmethylprednisolone		False	3
Alister Life Sciences Llpluliconazole		False	3
Mumps Virus Vaccine		False	3
Podophyllum Resin		False	3
Benzoin		False	3
Levomilnacipran	levomilnacipran	True	3
Sals Remedies Llpropivacaine		False	3
Alectinib	alectinib	True	3
Human Gamma Globulin		False	3
Levosimendan		False	3
Calcium Lactobionate		False	3
Zaltoprofen		False	3
Biocrross Chem Llpparacetamol		False	3
Kainosis Pharmaceuticalsdeflazacort		False	3
Manas Pharma Mfgclozapine		False	3
Thrombin		False	3
Gaba Healthcare Llptelmisartan		False	3
Overseasparacetamol		False	3
Disopyramide	disopyramide	True	3
Alprostadil	alprostadil	True	3
Cholestyramine	cholestyramine	True	3
Limitedceftazidime		False	3
Indoscot Healthcare Llpceftriaxone		False	3
Biosynergy Lifecare		False	3
Mustcure Healthcare Llpcefpodoxime Proxetil		False	3
Dimethindene		False	3
Levomenthol		False	3
Limitedtolperisone		False	3
Inulin	inulin	True	3
Iopamidol	iopamidol	True	3
Bacterial Lysate		False	3
Sucroferric Oxyhydroxide		False	3
Physiment Pharmaceutical Llpgliclazide		False	3
Shree Hari Parenteral Llpaceclofenac		False	3
Limbson Pharmaceuticals Llpglimepiride		False	3
Polio Vaccine		False	3
SRK Puremed Llpphenylephrine		False	3
Abemaciclib	abemaciclib	True	3
Limitedaripiprazole		False	3
Tribasic Calcium Phosphate		False	3
Citrus Bioflavonoid		False	3
Limitedprogesterone		False	3
Amerigen Lifesciences Llpdomperidone		False	3
Joseph Lister Pharmaceuticals		False	3
Hegde And Hegde Pharmaceutica Llpmupirocin		False	3
Limitedrepaglinide		False	3
Amlexanox		False	3
Trimipramine	trimipramine	True	3
Healthserch Pharma Llprabeprazole		False	3
Limitedrivaroxaban		False	3
Hofloxacin		False	3
Rutin		False	3
Mercaptopurine	mercaptopurine	True	3
Sodium Pyrrolidone Carboxylic Acid		False	3
Solacium Lifesciences Llpduloxetine		False	3
L-isoleucine		False	3
Pneumococcal Polysaccharide Vaccine		False	3
Curcuma Longa		False	3
Goserelin Acetate	goserelin	True	3
Biocrross Chem Llpolmesartan Medoxomil		False	3
Overseaschlorpheniramine Maleate		False	3
Bennet Mypher Pharmaceuticals Llphydroxyzine		False	3
Acmedix Pharma Llpetoricoxib		False	3
Kainosis Pharmaceuticalsaceclofenac		False	3
Avallac Pharmaceutical Llppramipexole		False	3
Serotonin Pharmaceuticals Llpfluoxetine		False	3
Nimorazole		False	3
Regorafenib	regorafenib	True	3
Resveratrol		False	3
Llptelmisartan		False	3
Cetyl Alcohol		False	3
Limitedfexofenadine		False	3
Zafirlukast	zafirlukast	True	3
Ferric Citrate		False	3
Sulpiride		False	3
Spranza Vita Pharmaceutical Llpdomperidone		False	3
Testosterone Decanoate	testosterone	True	3
Ripasudil		False	3
